"custom_rate","code","duty_free_tl","name","category_id:id","id"
"3.673","732310","0.0","Iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel","categ_7323","hs_code_732310"
"3.673","732391","0.0","Table, kitchen or other household articles, and parts thereof, of cast iron, not enamelled (excl. cans, boxes and similar containers of heading 7310; waste baskets; shovels, corkscrews and other articles of the nature of a work implement; articles of cutlery, spoons, ladles, forks etc. of heading 8211 to 8215; ornamental articles; sanitary ware)","categ_7323","hs_code_732391"
"3.673","732392","0.0","Table, kitchen or other household articles, and parts thereof, of cast iron, enamelled (excl. cans, boxes and similar containers of heading 7310; waste baskets; shovels, corkscrews and other articles of the nature of a work implement; articles of cutlery, spoons, ladles, forks etc. of heading 8211 to 8215; ornamental articles; sanitary ware)","categ_7323","hs_code_732392"
"3.673","732393","0.0","Table, kitchen or other household articles, and parts thereof, of stainless steel (excl. cans, boxes and similar containers of heading 7310; waste baskets; shovels, corkscrews and other articles of the nature of a work implement; articles of cutlery, spoons, ladles, forks etc. of heading 8211 to 8215; ornamental articles; sanitary ware)","categ_7323","hs_code_732393"
"3.673","732394","0.0","Table, kitchen or other household articles, and parts thereof, of iron other than cast iron or steel other than stainless, enamelled (excl. cans, boxes and similar containers of heading 7310; waste baskets; shovels, corkscrews and other articles of the nature of a work implement; articles of cutlery, spoons, ladles, forks etc. of heading 8211 to 8215; ornamental articles; sanitary ware; articles for table use)","categ_7323","hs_code_732394"
"3.673","732399","0.0","Table, kitchen or other household articles, and parts thereof, of iron other than cast iron or steel other than stainless (excl. enamelled articles; cans, boxes and similar containers of heading 7310; waste baskets; shovels and other articles of the nature of a work implement; cutlery, spoons, ladles etc. of heading 8211 to 8215; ornamental articles; sanitary ware)","categ_7323","hs_code_732399"
"3.673","732410","0.0","Sinks and washbasins, of stainless steel","categ_7324","hs_code_732410"
"3.673","732421","0.0","Baths of cast iron, whether or not enamelled","categ_7324","hs_code_732421"
"3.673","732429","0.0","Baths of steel sheet","categ_7324","hs_code_732429"
"3.673","732490","0.0","Sanitary ware, incl. parts thereof (excl. cans, boxes and similar containers of heading 7310, small wall cabinets for medical supplies or toiletries and other furniture of chapter 94, and fittings, complete sinks and washbasins, of stainless steel, complete baths and fittings)","categ_7324","hs_code_732490"
"3.673","732510","0.0","Articles of iron or steel, of non-malleable cast iron, n.e.s.","categ_7325","hs_code_732510"
"3.673","732591","0.0","Grinding balls and similar articles for mills, cast (excl. such articles of non-malleable cast iron)","categ_7325","hs_code_732591"
"3.673","732599","0.0","Cast articles of iron or steel, n.e.s. (excl. articles of non-malleable cast iron, and grinding balls and similar articles for mills)","categ_7325","hs_code_732599"
"3.673","732611","0.0","Grinding balls and similar articles for mills, of iron or steel, forged or stamped, but not further worked","categ_7326","hs_code_732611"
"3.673","732619","0.0","Articles of iron or steel, forged or stamped, but not further worked, n.e.s. (excl. grinding balls and similar articles for mills)","categ_7326","hs_code_732619"
"3.673","732620","0.0","Articles of iron or steel wire, n.e.s.","categ_7326","hs_code_732620"
"3.673","732690","0.0","Articles of iron or steel, n.e.s. (excl. cast articles or articles of iron or steel wire)","categ_7326","hs_code_732690"
"3.673","740100","0.0","Copper mattes; cement copper 'precipitated copper'","categ_7401","hs_code_740100"
"3.673","740200","0.0","Copper, unrefined; copper anodes for electrolytic refining","categ_7402","hs_code_740200"
"3.673","740311","0.0","Copper, refined, in the form of cathodes and sections of cathodes","categ_7403","hs_code_740311"
"3.673","740312","0.0","Copper, refined, in the form of wire-bars","categ_7403","hs_code_740312"
"3.673","740313","0.0","Copper, refined, in the form of billets","categ_7403","hs_code_740313"
"3.673","740319","0.0","Copper, refined, unwrought (excl. copper in the form of billets, wire-bars, cathodes and sections of cathodes)","categ_7403","hs_code_740319"
"3.673","740321","0.0","Copper-zinc base alloys 'brass' unwrought","categ_7403","hs_code_740321"
"3.673","740322","0.0","Copper-tin base alloys 'bronze' unwrought","categ_7403","hs_code_740322"
"3.673","740329","0.0","Copper alloys unwrought (excl. copper-zinc base alloys 'brass', copper-zinc base alloys 'bronze', and copper master alloys of heading 7405)","categ_7403","hs_code_740329"
"3.673","740400","0.0","Waste and scrap, of copper (excl. ingots or other similar unwrought shapes, of remelted copper waste and scrap, ashes and residues containing copper, and waste and scrap of primary cells, primary batteries and electric accumulators)","categ_7404","hs_code_740400"
"3.673","740500","0.0","Master alloys of copper (excl. phosphorus-copper compounds 'copper phosphide' containing by weight > 15% phosphorus)","categ_7405","hs_code_740500"
"3.673","740610","0.0","Copper powders, of non-lamellar structure (excl. grains of copper)","categ_7406","hs_code_740610"
"3.673","740620","0.0","Copper powders, of lamellar structure, and flakes of copper (excl. grains of copper and spangles of heading 8308)","categ_7406","hs_code_740620"
"3.673","740710","0.0","Bars, rods and profiles, of refined copper, n.e.s.","categ_7407","hs_code_740710"
"3.673","740721","0.0","Bars, rods and profiles, of copper-zinc base alloys 'brass', n.e.s.","categ_7407","hs_code_740721"
"3.673","740729","0.0","Bars, rods and profiles of copper alloys, n.e.s. (excl. such articles of copper-zinc base alloys 'brass')","categ_7407","hs_code_740729"
"3.673","740811","0.0","Wire of refined copper, with a maximum cross-sectional dimension of > 6 mm","categ_7408","hs_code_740811"
"3.673","740819","0.0","Wire of refined copper, with a maximum cross-sectional dimension of <= 6 mm","categ_7408","hs_code_740819"
"3.673","740821","0.0","Wire of copper-zinc base alloys 'brass'","categ_7408","hs_code_740821"
"3.673","740822","0.0","Wire of copper-nickel alloys 'cupro-nickel' or copper-nickel-zinc alloys 'nickel silver'","categ_7408","hs_code_740822"
"3.673","740829","0.0","Wire of copper alloys (other than copper-zinc alloys [brass], copper-nickel alloys [cupro-nickel] or copper-nickel-zinc alloys [nickel silver])","categ_7408","hs_code_740829"
"3.673","740911","0.0","Plates, sheets and strip, of refined copper, in coils, of a thickness of > 0,15 mm (excl. expanded sheet and strip and electrically insulated strip)","categ_7409","hs_code_740911"
"3.673","740919","0.0","Plates, sheets and strip, of refined copper, not in coils, of a thickness of > 0,15 mm (excl. expanded sheet and strip and electrically insulated strip)","categ_7409","hs_code_740919"
"3.673","740921","0.0","Plates, sheets and strip, of copper-zinc base alloys 'brass', of a thickness of > 0,15 mm, in coils (excl. expanded sheet and strip and electrically insulated strip)","categ_7409","hs_code_740921"
"3.673","740929","0.0","Plates, sheets and strip, of copper-zinc base alloys 'brass', of a thickness of > 0,15 mm, not in coils (excl. expanded sheet and strip and electrically insulated strip)","categ_7409","hs_code_740929"
"3.673","740931","0.0","Plates, sheets and strip, of copper-tin base alloys 'bronze', of a thickness of > 0,15 mm, in coils (excl. expanded sheet and strip and electrically insulated strip)","categ_7409","hs_code_740931"
"3.673","740939","0.0","Plates, sheets and strip, of copper-tin base alloys 'bronze', of a thickness of > 0,15 mm, not in coils (excl. expanded sheet and strip and electrically insulated strip)","categ_7409","hs_code_740939"
"3.673","740940","0.0","Plates, sheets and strip, of copper-nickel base alloys 'cupro-nickel' or copper-nickel-zinc base alloys 'nickel silver', of a thickness of > 0,15 mm, not in coils (excl. expanded sheet and strip and electrically insulated strip)","categ_7409","hs_code_740940"
"3.673","740990","0.0","Plates, sheets and strip, of copper alloys, of a thickness of > 0,15 mm (excl. copper-zinc base alloys 'brass', copper-zinc base alloys 'bronze', copper-nickel base alloys 'cupro-nickel', copper-nickel-zinc base alloys 'nickel silver', and expanded sheet and strip and electrically insulated strip)","categ_7409","hs_code_740990"
"3.673","741011","0.0","Refined copper foil, not backed, of a thickness of <= 0,15 mm (excl. stamping foils of heading 3212, metal yarns and metallised yarns and foil made up as christmas tree decorating material)","categ_7410","hs_code_741011"
"3.673","741012","0.0","Copper alloy foil, not backed, of a thickness of <= 0,15 mm (excl. stamping foils of heading 3212, metal yarns and metallised yarns and foil made up as christmas tree decorating material)","categ_7410","hs_code_741012"
"3.673","741021","0.0","Refined copper foil, backed, of a thickness 'excl. any backing' of <= 0,15 mm (excl. stamping foils of heading 3212, metal yarns and metallised yarns and foil made up as christmas tree decorating material)","categ_7410","hs_code_741021"
"3.673","741022","0.0","Copper alloy foil, backed, of a thickness 'excl. any backing' of <= 0,15 mm (excl. stamping foils of heading 3212, metal yarns and metallised yarns and foil made up as christmas tree decorating material)","categ_7410","hs_code_741022"
"3.673","741110","0.0","Tubes and pipes of refined copper","categ_7411","hs_code_741110"
"3.673","741121","0.0","Tubes and pipes of copper-zinc base alloys 'brass'","categ_7411","hs_code_741121"
"3.673","741122","0.0","Tubes and pipes of copper-nickel base alloys 'cupro-nickel' or copper-nickel-zinc base alloys 'nickel silver'","categ_7411","hs_code_741122"
"3.673","741129","0.0","Tubes and pipes of copper alloys (excl. copper-zinc base alloys 'brass', copper-nickel base alloys 'cupro-nickel' and copper-nickel-zinc base alloys 'nickel silver')","categ_7411","hs_code_741129"
"3.673","741210","0.0","Refined copper tube or pipe fittings 'e.g., couplings, elbows, sleeves'","categ_7412","hs_code_741210"
"3.673","741220","0.0","Copper alloy tube or pipe fittings 'e.g., couplings, elbows, sleeves'","categ_7412","hs_code_741220"
"3.673","741300","0.0","Stranded wire, cables, plaited bands and the like, of copper (excl. electrically insulated products)","categ_7413","hs_code_741300"
"3.673","741510","0.0","Nails, tacks, drawing pins, staples and similar articles, of copper or with shafts of iron or steel and heads of copper (excl. staples in strips)","categ_7415","hs_code_741510"
"3.673","741521","0.0","Washers, 'incl. spring washers and spring lock washers', of copper","categ_7415","hs_code_741521"
"3.673","741529","0.0","Rivets, cotters, cotter pins and the like, not threaded, of copper (excl. spring washers and spring lock washers)","categ_7415","hs_code_741529"
"3.673","741533","0.0","Screws, bolts, nuts and similar articles, threaded, of copper (other than screw hooks, ring- and eyebolts, lag screws, plugs, bungs and the like, with screw thread)","categ_7415","hs_code_741533"
"3.673","741539","0.0","Screw hooks, screw rings and the like, threaded, of copper (excl. standard screws and bolts and nuts)","categ_7415","hs_code_741539"
"3.673","741810","0.0","Table, kitchen or other household articles and parts thereof, and pot scourers and scouring or polishing pads, gloves and the like, of copper (excl. cans, boxes and similar containers of heading 7419, articles of the nature of a work implement, articles of cutlery, spoons, ladles, etc., ornamental articles and sanitary ware)","categ_7418","hs_code_741810"
"3.673","741820","0.0","Sanitary ware and parts thereof, of copper (excl. cooking and heating appliances of heading 7417, and fittings)","categ_7418","hs_code_741820"
"3.673","741910","0.0","Chain and parts thereof, of copper (excl. watch chains, necklace chains and the like)","categ_7419","hs_code_741910"
"3.673","741991","0.0","Articles of copper, cast, moulded, stamped or forged, but not further worked, n.e.s.","categ_7419","hs_code_741991"
"3.673","741999","0.0","Articles of copper, n.e.s.","categ_7419","hs_code_741999"
"3.673","750110","0.0","Nickel mattes","categ_7501","hs_code_750110"
"3.673","750120","0.0","Nickel oxide sinters and other intermediate products of nickel metallurgy (excl. nickel mattes)","categ_7501","hs_code_750120"
"3.673","750210","0.0","Nickel, not alloyed, unwrought","categ_7502","hs_code_750210"
"3.673","750220","0.0","Unwrought nickel alloys","categ_7502","hs_code_750220"
"3.673","750300","0.0","Waste and scrap, of nickel (excl. ingots or other similar unwrought shapes, of remelted nickel waste and scrap, ashes and residues containing nickel and waste and scrap of primary cells, primary batteries and electric accumulators)","categ_7503","hs_code_750300"
"3.673","750400","0.0","Powders and flakes, of nickel (excl. nickel oxide sinters)","categ_7504","hs_code_750400"
"3.673","750511","0.0","Bars, rods, profiles and wire, of non-alloy nickel, n.e.s. (excl. electrically insulated products)","categ_7505","hs_code_750511"
"3.673","750512","0.0","Bars, rods, profiles and wire, of nickel alloys, n.e.s. (excl. electrically insulated products)","categ_7505","hs_code_750512"
"3.673","750521","0.0","Wire of non-alloy nickel (excl. electrically insulated products)","categ_7505","hs_code_750521"
"3.673","750522","0.0","Wire of nickel alloys (excl. electrically insulated products)","categ_7505","hs_code_750522"
"3.673","750610","0.0","Plates, sheets, strip and foil, of non-alloy nickel (excl. expanded plates, sheets or strip)","categ_7506","hs_code_750610"
"3.673","750620","0.0","Plates, sheets, strip and foil, of nickel alloys (excl. expanded plates, sheets or strip)","categ_7506","hs_code_750620"
"3.673","750711","0.0","Tubes and pipes of non-alloy nickel","categ_7507","hs_code_750711"
"3.673","750712","0.0","Tubes and pipes of nickel alloys","categ_7507","hs_code_750712"
"3.673","750720","0.0","Tube or pipe fittings, of nickel","categ_7507","hs_code_750720"
"3.673","750810","0.0","Cloth, grill, netting and fencing, of nickel wire","categ_7508","hs_code_750810"
"3.673","750890","0.0","Articles of nickel, n.e.s.","categ_7508","hs_code_750890"
"3.673","760110","0.0","Aluminium, not alloyed, unwrought","categ_7601","hs_code_760110"
"3.673","760120","0.0","Unwrought aluminium alloys","categ_7601","hs_code_760120"
"3.673","760200","0.0","Waste and scrap, of aluminium (excl. slags, scale and the like from iron and steel production, containing recoverable aluminium in the form of silicates, ingots or other similar unwrought shapes, of remelted waste and scrap, of aluminium, ashes and residues from aluminium production)","categ_7602","hs_code_760200"
"3.673","760310","0.0","Powders of aluminium, of non-lamellar structure (excl. pellets of aluminium)","categ_7603","hs_code_760310"
"3.673","760320","0.0","Powders of aluminium, of lamellar structure, and flakes of aluminium (excl. pellets of aluminium, and spangles)","categ_7603","hs_code_760320"
"3.673","760410","0.0","Bars, rods and profiles, of non-alloy aluminium, n.e.s.","categ_7604","hs_code_760410"
"3.673","760421","0.0","Hollow profiles of aluminium alloys, n.e.s.","categ_7604","hs_code_760421"
"3.673","760429","0.0","Bars, rods and solid profiles, of aluminium alloys, n.e.s.","categ_7604","hs_code_760429"
"3.673","760511","0.0","Wire of non-alloy aluminium, with a maximum cross-sectional dimension of > 7 mm (excl. stranded wire, cables, plaited bands and the like and other articles of heading 7614, and electrically insulated wires)","categ_7605","hs_code_760511"
"3.673","760519","0.0","Wire of non-alloy aluminium, with a maximum cross-sectional dimension of <= 7 mm (other than stranded wires, cables, ropes and other articles of heading 7614, electrically insulated wires, strings for musical instruments)","categ_7605","hs_code_760519"
"3.673","760521","0.0","Wire of aluminium alloys, with a maximum cross-sectional dimension of > 7 mm (excl. stranded wire, cables, plaited bands and the like and other articles of heading 7614, and electrically insulated wires)","categ_7605","hs_code_760521"
"3.673","760529","0.0","Wire, of aluminium alloys, having a maximum cross-sectional dimension of <= 7 mm (other than stranded wires, cables, ropes and other articles of heading 7614, electrically insulated wires, strings for musical instruments)","categ_7605","hs_code_760529"
"3.673","760611","0.0","Plates, sheets and strip, of non-alloy aluminium, of a thickness of > 0,2 mm, square or rectangular (excl. expanded plates, sheets and strip)","categ_7606","hs_code_760611"
"3.673","760612","0.0","Plates, sheets and strip, of aluminium alloys, of a thickness of > 0,2 mm, square or rectangular (excl. expanded plates, sheets and strip)","categ_7606","hs_code_760612"
"3.673","760691","0.0","Plates, sheets and strip, of non-alloy aluminium, of a thickness of > 0,2 mm (other than square or rectangular)","categ_7606","hs_code_760691"
"3.673","760692","0.0","Plates, sheets and strip, of aluminium alloys, of a thickness of > 0,2 mm (other than square or rectangular)","categ_7606","hs_code_760692"
"3.673","760711","0.0","Aluminium foil, not backed, rolled but not further worked, of a thickness of <= 0,2 mm (excl. stamping foils of heading 3212, and foil made up as christmas tree decorating material)","categ_7607","hs_code_760711"
"3.673","760719","0.0","Aluminium foil, not backed, rolled and further worked, of a thickness of <= 2 mm (excl. stamping foils of heading 3212, and foil made up as christmas tree decorating material)","categ_7607","hs_code_760719"
"3.673","760720","0.0","Aluminium foil, backed, of a thickness (excl. any backing) of <= 0,2 mm (excl. stamping foils of heading 3212, and foil made up as christmas tree decorating material)","categ_7607","hs_code_760720"
"3.673","760810","0.0","Tubes and pipes of non-alloy aluminium (excl. hollow profiles)","categ_7608","hs_code_760810"
"3.673","760820","0.0","Tubes and pipes of aluminium alloys (excl. hollow profiles)","categ_7608","hs_code_760820"
"3.673","760900","0.0","Aluminium tube or pipe fittings 'e.g., couplings, elbows, sleeves'","categ_7609","hs_code_760900"
"3.673","761010","0.0","Doors, windows and their frames and thresholds for door, of aluminium (excl. door furniture)","categ_7610","hs_code_761010"
"3.673","761090","0.0","Structures and parts of structures, of aluminium, n.e.s., and plates, rods, profiles, tubes and the like, prepared for use in structures, of aluminium, n.e.s. (excl. prefabricated buildings of heading 9406, doors and windows and their frames and thresholds for doors)","categ_7610","hs_code_761090"
"3.673","761100","0.0","Reservoirs, tanks, vats and similar containers, of aluminium, for any material (other than compressed or liquefied gas), of a capacity of > 300 l, not fitted with mechanical or thermal equipment, whether or not lined or heat-insulated (excl. containers specifically constructed or equipped for one or more types of transport)","categ_7611","hs_code_761100"
"3.673","761210","0.0","Collapsible tubular containers, of aluminium","categ_7612","hs_code_761210"
"3.673","761290","0.0","Casks, drums, cans, boxes and similar containers, incl. rigid tubular containers, of aluminium, for any material (other than compressed or liquefied gas), of a capacity of <= 300 l, n.e.s.","categ_7612","hs_code_761290"
"3.673","761300","0.0","Aluminium containers for compressed or liquefied gas","categ_7613","hs_code_761300"
"3.673","761410","0.0","Stranded wire, cables, plaited bands and the like, of aluminium, with steel core (excl. such products electrically insulated)","categ_7614","hs_code_761410"
"3.673","761490","0.0","Stranded wires, cables, ropes and similar articles, of aluminium (other than with steel core and electrically insulated products)","categ_7614","hs_code_761490"
"3.673","761510","0.0","Table, kitchen or other household articles and parts thereof, and pot scourers and scouring or polishing pads, gloves and the like, of aluminium (excl. cans, boxes and similar containers of heading 7612, articles of the nature of a work implement, spoons, ladles, forks and other articles of heading 8211 to 8215, ornamental articles, fittings and sanitary ware)","categ_7615","hs_code_761510"
"3.673","761520","0.0","Sanitary ware and parts thereof, of aluminium (excl. cans, boxes and similar containers of heading 7612, and fittings)","categ_7615","hs_code_761520"
"3.673","761610","0.0","Nails, tacks, staples, screws, bolts, nuts, screw hooks, rivets, cotters, cotter pins, washers and similar articles, of aluminium (excl. staples in strips, plugs, bungs and the like, threaded)","categ_7616","hs_code_761610"
"3.673","761691","0.0","Cloth, grill, netting and fencing, of aluminium wire (excl. cloth of metal fibres for clothing, lining and similar uses, and cloth, grill and netting made into hand sieves or machine parts)","categ_7616","hs_code_761691"
"3.673","761699","0.0","Articles of aluminium, n.e.s.","categ_7616","hs_code_761699"
"3.673","780110","0.0","Unwrought lead, refined","categ_7801","hs_code_780110"
"3.673","780191","0.0","Unwrought lead, containing by weight antimony as the principal other element","categ_7801","hs_code_780191"
"3.673","780199","0.0","Unwrought lead (excl. refined lead and lead containing by weight antimony as the principal other element)","categ_7801","hs_code_780199"
"3.673","780200","0.0","Lead waste and scrap (excl. ashes and residues from lead production 'heading No 2620', and ingots or other similar unwrought shapes, of remelted waste and scrap, of lead 'heading No 7801' and waste and scrap of primary cells, primary batteries et electric accumulators)","categ_7802","hs_code_780200"
"3.673","780411","0.0","Lead sheets, strip and foil, of a thickness 'excl. any backing' of <= 0,2 mm","categ_7804","hs_code_780411"
"3.673","780419","0.0","Lead plates; lead sheets, strip and foil, of a thickness 'excl. any backing' of > 0,2 mm","categ_7804","hs_code_780419"
"3.673","780420","0.0","Lead powders and flakes (excl. grains of lead, and spangles of heading 8308)","categ_7804","hs_code_780420"
"3.673","780600","0.0","Articles of lead, n.e.s.","categ_7806","hs_code_780600"
"3.673","790111","0.0","Unwrought zinc, not alloyed, containing by weight >= 99,99% of zinc","categ_7901","hs_code_790111"
"3.673","790112","0.0","Unwrought zinc, not alloyed, containing by weight < 99,99% of zinc","categ_7901","hs_code_790112"
"3.673","790120","0.0","Unwrought zinc alloys","categ_7901","hs_code_790120"
"3.673","790200","0.0","Zinc waste and scrap (excl. ash and residues from zinc production 'heading 2620', ingots and other similar unwrought shapes, of remelted waste and scrap, of zinc 'heading 7901' and waste and scrap of primary cells, primary batteries and electric accumulators)","categ_7902","hs_code_790200"
"3.673","790310","0.0","Zinc dust","categ_7903","hs_code_790310"
"3.673","790390","0.0","Zinc powders and flakes (excl. grains of zinc, and spangles of heading 8308, and zinc dust)","categ_7903","hs_code_790390"
"3.673","790400","0.0","Zinc bars, rods, profiles and wire, n.e.s.","categ_7904","hs_code_790400"
"3.673","790500","0.0","Zinc plates, sheets, strip and foil","categ_7905","hs_code_790500"
"3.673","790700","0.0","Articles of zinc, n.e.s.","categ_7907","hs_code_790700"
"3.673","800110","0.0","Unwrought tin, not alloyed","categ_8001","hs_code_800110"
"3.673","800120","0.0","Unwrought tin alloys","categ_8001","hs_code_800120"
"3.673","800200","0.0","Tin waste and scrap (excl. ash and residues from the manufacture of tin of heading 2620, and ingots and similar unwrought tin produced from melted tin waste and scrap of heading 8001)","categ_8002","hs_code_800200"
"3.673","800300","0.0","Tin bars, rods, profiles and wire, n.e.s.","categ_8003","hs_code_800300"
"3.673","800700","0.0","Articles of tin, n.e.s.","categ_8007","hs_code_800700"
"3.673","810110","0.0","Tungsten powders","categ_8101","hs_code_810110"
"3.673","810194","0.0","Unwrought tungsten, incl. bars and rods of tungsten obtained simply by sintering","categ_8101","hs_code_810194"
"3.673","810196","0.0","Tungsten wire","categ_8101","hs_code_810196"
"3.673","810197","0.0","Tungsten waste and scrap (excl. ash and residues containing tungsten)","categ_8101","hs_code_810197"
"3.673","810199","0.0","Articles of tungsten, n.e.s.","categ_8101","hs_code_810199"
"3.673","810210","0.0","Molybdenum powders","categ_8102","hs_code_810210"
"3.673","810294","0.0","Unwrought molybdenum, incl. bars and rods obtained simply by sintering","categ_8102","hs_code_810294"
"3.673","810295","0.0","Molybdenum bars and rods (other than those obtained simply by sintering), profiles, plates, sheets, strip and foil, n.e.s.","categ_8102","hs_code_810295"
"3.673","810296","0.0","Molybdenum wire","categ_8102","hs_code_810296"
"3.673","810297","0.0","Molybdenum waste and scrap (excl. ash and residues containing molybdenum)","categ_8102","hs_code_810297"
"3.673","810299","0.0","Articles of molybdenum, n.e.s.","categ_8102","hs_code_810299"
"3.673","810320","0.0","Unwrought tantalum, incl. bars and rods of tantalum obtained simply by sintering; tantalum powders","categ_8103","hs_code_810320"
"3.673","810330","0.0","Tantalum waste and scrap (excl. ash and residues containing tantalum)","categ_8103","hs_code_810330"
"3.673","810390","0.0","Articles of tantalum, n.e.s.","categ_8103","hs_code_810390"
"3.673","810411","0.0","Unwrought magnesium, containing >= 99,8% by weight of magnesium","categ_8104","hs_code_810411"
"3.673","810419","0.0","Unwrought magnesium, containing < 99,8% by weight of magnesium","categ_8104","hs_code_810419"
"3.673","810420","0.0","Magnesium waste and scrap (excl. ash and residues containing magnesium, and raspings, turnings and granules graded according to size)","categ_8104","hs_code_810420"
"3.673","810430","0.0","Magnesium raspings, turnings and granules, graded according to size; magnesium powders","categ_8104","hs_code_810430"
"3.673","810490","0.0","Articles of magnesium, n.e.s.","categ_8104","hs_code_810490"
"3.673","810520","0.0","Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; cobalt powders","categ_8105","hs_code_810520"
"3.673","810530","0.0","Cobalt waste and scrap (excl. ash and residues containing cobalt)","categ_8105","hs_code_810530"
"3.673","810590","0.0","Articles of cobalt, n.e.s.","categ_8105","hs_code_810590"
"3.673","810600","0.0","Bismuth and articles thereof, n.e.s.; bismuth waste and scrap (excl. ash and residues containing bismuth)","categ_8106","hs_code_810600"
"3.673","810720","0.0","Unwrought cadmium; cadmium powders","categ_8107","hs_code_810720"
"3.673","810730","0.0","Cadmium waste and scrap (excl. ashes and residues containing cadmium)","categ_8107","hs_code_810730"
"3.673","810790","0.0","Articles of cadmium, n.e.s.","categ_8107","hs_code_810790"
"3.673","810820","0.0","Unwrought titanium; titanium powders","categ_8108","hs_code_810820"
"3.673","810830","0.0","Titanium waste and scrap (excl. ash and residues containing titanium)","categ_8108","hs_code_810830"
"3.673","810890","0.0","Articles of titanium, n.e.s.","categ_8108","hs_code_810890"
"3.673","810920","0.0","Unwrought zirconium; zirconium powders","categ_8109","hs_code_810920"
"3.673","810930","0.0","Zirconium waste and scrap (excl. ash and residues containing zirconium)","categ_8109","hs_code_810930"
"3.673","810990","0.0","Articles of zirconium, n.e.s.","categ_8109","hs_code_810990"
"3.673","811010","0.0","Unwrought antimony; antimony powders","categ_8110","hs_code_811010"
"3.673","811020","0.0","Antimony waste and scrap (excl. ash and residues containing antimony)","categ_8110","hs_code_811020"
"3.673","811090","0.0","Articles of antimony, n.e.s.","categ_8110","hs_code_811090"
"3.673","811100","0.0","Manganese and articles thereof, n.e.s.; manganese waste and scrap (excl. ash and residues containing manganese)","categ_8111","hs_code_811100"
"3.673","811212","0.0","Unwrought beryllium; beryllium powders","categ_8112","hs_code_811212"
"3.673","811213","0.0","Beryllium waste and scrap (excl. ashes and residues containing beryllium)","categ_8112","hs_code_811213"
"3.673","811219","0.0","Articles of beryllium, n.e.s.","categ_8112","hs_code_811219"
"3.673","811221","0.0","Unwrought chromium; chromium powders","categ_8112","hs_code_811221"
"3.673","811222","0.0","Chromium waste and scrap (excl. ash and residues containing chromium and chromium alloys containing > 10% by weight of nickel)","categ_8112","hs_code_811222"
"3.673","811229","0.0","Articles of chromium, n.e.s.","categ_8112","hs_code_811229"
"3.673","811251","0.0","Unwrought thallium; thallium powders","categ_8112","hs_code_811251"
"3.673","811252","0.0","Thallium waste and scrap (excl. ashes and residues containing thallium)","categ_8112","hs_code_811252"
"3.673","811259","0.0","Articles of thallium, n.e.s.","categ_8112","hs_code_811259"
"3.673","811292","0.0","Unwrought hafnium 'celtium', niobium 'columbium', rhenium, gallium, indium, vanadium and germanium; powders and waste and scrap of these metals (excl. ash and residues containing these metals)","categ_8112","hs_code_811292"
"3.673","811299","0.0","Articles of hafnium 'celtium', niobium 'columbium', rhenium, gallium, indium, vanadium and germanium, n.e.s.","categ_8112","hs_code_811299"
"3.673","811300","0.0","Cermets and articles thereof, n.e.s.; waste and scrap of cermets (excl. ash and residues containing cermets)","categ_8113","hs_code_811300"
"3.673","820110","0.0","Spades and shovels, with working parts of base metal","categ_8201","hs_code_820110"
"3.673","820130","0.0","Mattocks, picks, hoes and rakes, with working parts of base metal (excl. ice axes)","categ_8201","hs_code_820130"
"3.673","820140","0.0","Axes, billhooks and similar hewing tools, with working parts of base metal (excl. ice axes)","categ_8201","hs_code_820140"
"3.673","820150","0.0","Secateurs and similar one-handed pruners and shears, incl. poultry shears, with working parts of base metal","categ_8201","hs_code_820150"
"3.673","820160","0.0","Hedge shears, two-handed pruning shears and similar two-handed shears, with working parts of base metal","categ_8201","hs_code_820160"
"3.673","820190","0.0","Scythes, sickles, hay knives, timber wedges and other hand tools of a kind used in agriculture, horticulture or forestry, with working parts of base metal (excl. spades, shovels, mattocks, picks, hoes, rakes, axes, billhooks and similar hewing tools, poultry shears, secateurs and similar one-handed pruners and shears, hedge shears, two-handed pruning shears and similar two-handed shears)","categ_8201","hs_code_820190"
"3.673","820210","0.0","Handsaws, with working parts of base metal (excl. power-operated saws)","categ_8202","hs_code_820210"
"3.673","820220","0.0","Bandsaw blades of base metal","categ_8202","hs_code_820220"
"3.673","820231","0.0","Circular saw blades, incl. slitting or slotting saw blades, of base metal, with working parts of steel","categ_8202","hs_code_820231"
"3.673","820239","0.0","Circular saw blades, incl. slitting or slotting saw blades, and parts thereof, of base metal, with working parts of materials other than steel","categ_8202","hs_code_820239"
"3.673","820240","0.0","Chainsaw blades of base metal","categ_8202","hs_code_820240"
"3.673","820291","0.0","Straight saw blades, of base metal, for working metal","categ_8202","hs_code_820291"
"3.673","820299","0.0","Saw blades, incl. toothless saw blades, of base metal (excl. bandsaw blades, circular saw blades, slitting or slotting saw blades, chainsaw blades and straight saw blades for working metal)","categ_8202","hs_code_820299"
"3.673","820310","0.0","Files, rasps and similar hand tools of base metal","categ_8203","hs_code_820310"
"3.673","820320","0.0","Pliers, incl. cutting pliers, pincers and tweezers for non-medical use and similar hand tools, of base metal","categ_8203","hs_code_820320"
"3.673","820330","0.0","Metal-cutting shears and similar hand tools, of base metal","categ_8203","hs_code_820330"
